TripId,Clientid,Status,ProviderType,Outcome,Tripdate,RequestTime,PromiseTime,ProviderId,APtime,APtime1,ADtime,Anchor,PickCounty,PickZip,DropCounty,DropZip,TripMiles
382,6619,S,Broker,Authorized,2022-04-01,14:05,14:05,VBG,14:22,14:15,14:39,P,Kings,11204,Kings,11229,2.0399999618530273
397,26127,S,Broker,Authorized,2022-04-01,18:05,16:30,VBG,17:12,17:09,18:23,A,Bronx,10467,Queens,11374,15.569999694824219
399,26055,S,Broker,Authorized,2022-04-01,14:00,14:00,VBG,14:02,14:02,14:54,P,Queens,11106,Queens,11434,14.149999618530273
414,25423,S,Primary,Completed,2022-04-01,10:45,10:45,ITA,10:32,10:08,10:47,P,Bronx,10461,Bronx,10462,1.3799999952316284
416,26236,S,Broker,Authorized,2022-04-01,09:45,09:45,VBG,09:42,09:41,10:03,P,New York,10065,New York,10026,3.359999895095825
429,25653,S,Broker,Authorized,2022-04-01,15:00,15:00,VBG,15:16,15:15,15:31,P,Kings,11219,Kings,11218,1.6399999856948853
431,27272,S,Primary,Completed,2022-04-01,07:05,07:05,MVT,07:12,07:11,07:43,P,Richmond,10302,Richmond,10303,1.9700000286102295
446,905,S,Primary,Completed,2022-04-01,05:45,04:29,MAG,04:29,00:00,05:14,A,Queens,11421,New York,10010,8.609999656677246
448,109,S,Primary,Completed,2022-04-01,08:00,06:54,MVP,07:03,06:46,07:23,A,Kings,11220-0000,Kings,11215,2.990000009536743
463,3391,S,Primary,Completed,2022-04-01,14:00,14:00,MAG,14:00,14:00,14:18,P,Richmond,10314,Richmond,10309,6.21999979019165
465,4064,S,Primary,Completed,2022-04-01,15:00,15:00,MVT,14:53,14:51,16:02,P,New York,10016,Kings,11233,7.760000228881836
480,5632,S,Primary,Completed,2022-04-01,07:00,05:34,MVT,05:29,05:26,06:06,A,Kings,11213,New York,10006,6.760000228881836
482,5962,S,Primary,Completed,2022-04-01,06:40,06:40,PTC,06:46,06:26,07:11,P,Queens,11355,Queens,11415,3.0399999618530273
497,1526,S,Primary,Completed,2022-04-01,07:00,07:00,MAG,07:16,07:15,08:20,P,Richmond,10314,Kings,11209,8.789999961853027
499,6233,S,Primary,Completed,2022-04-01,18:15,18:15,PTC,18:13,18:13,18:35,P,New York,10037,New York,10034,4.489999771118164
514,9114,CX,E-Hail,Early Cancel,2022-04-01,15:36,15:36,,00:00,00:00,00:00,P,New York,10007,Bronx,10473,0.0
516,9108,S,Primary,Completed,2022-04-01,14:00,14:00,PTC,14:00,13:59,14:50,P,Queens,11432,Queens,11691,10.220000267028809
531,10675,S,Broker,Authorized,2022-04-01,05:00,05:00,VBG,04:33,04:28,04:44,P,Kings,11216,Kings,11201,2.369999885559082
533,9615,S,Primary,Completed,2022-04-01,13:00,13:00,PTC,12:58,12:57,13:54,P,Queens,11106,Queens,11385,6.389999866485596
546,5699,CX,E-Hail,Early Cancel,2022-04-01,17:30,17:30,,00:00,00:00,00:00,P,Queens,11430,Kings,11216,0.0
548,13796,S,Primary,Completed,2022-04-01,07:15,07:15,MAG,07:32,07:31,07:57,P,Queens,11385,Queens,11432,5.070000171661377
563,16115,S,Broker,Authorized,2022-04-01,08:15,06:47,VBG,06:53,06:52,07:42,A,Queens,11432,New York,10028,12.0600004196167
565,16683,S,Primary,Completed,2022-04-01,18:30,18:30,ITA,18:30,00:00,18:47,P,Queens,11365,Queens,11361,1.8899999856948853
580,8805,S,Primary,Completed,2022-04-01,13:30,13:30,MVT,13:29,13:29,13:46,P,Richmond,10302,Richmond,10301,3.5899999141693115
582,10283,S,Primary,Completed,2022-04-01,08:00,08:00,MAG,07:56,07:35,09:16,P,Kings,11233,Kings,11230,5.559999942779541
597,28514,CX,Primary,Early Cancel,2022-04-01,10:30,10:30,GVC,00:00,00:00,00:00,P,Queens,11372,Queens,11372,0.0
599,22084,S,Primary,Completed,2022-04-01,08:45,07:27,PTC,07:28,07:01,08:11,A,Queens,11422,Queens,11432,6.949999809265137
614,10061,CX,E-Hail,Early Cancel,2022-04-01,10:30,10:30,,00:00,00:00,00:00,P,Queens,11040,Queens,11434,0.0
319,23022,S,Broker,Authorized,2022-04-01,19:00,18:06,VBG,18:42,18:40,18:58,A,Bronx,10461,Bronx,10466,3.2799999713897705
326,5881,S,Primary,Completed,2022-04-01,18:15,18:15,GVC,18:26,18:17,19:14,P,New York,10003,Queens,11421,11.300000190734863
333,18937,S,Primary,Completed,2022-04-01,09:30,08:23,MAG,08:42,08:20,09:06,A,Kings,11234,Kings,11236,3.75
344,19323,S,Primary,Completed,2022-04-01,07:45,07:45,MVT,07:48,07:45,08:42,P,Kings,11237,Kings,11217,3.990000009536743
351,17523,S,Primary,Completed,2022-04-01,20:30,18:39,MAG,18:46,18:38,20:17,A,New York,10003,Queens,11691,23.510000228881836
358,4492,S,Primary,Completed,2022-04-01,14:30,14:30,MVP,14:39,14:38,14:59,P,Richmond,10302,Richmond,10301,3.5899999141693115
369,18880,CX,E-Hail,Early Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,Kings,11230,Kings,11214,0.0
376,1477,S,Primary,Completed,2022-04-01,12:40,12:40,MAG,13:26,13:25,14:02,P,Kings,11208,Kings,11234,5.329999923706055
383,21421,CX,E-Hail,Early Cancel,2022-04-01,05:30,04:43,,00:00,00:00,00:00,A,Kings,11207,Kings,11208,0.0
394,24431,CX,E-Hail,Early Cancel,2022-04-01,06:20,06:20,,00:00,00:00,00:00,P,Kings,11226,Kings,11201,0.0
401,26110,S,Broker,Authorized,2022-04-01,14:00,14:00,VBG,13:52,13:43,14:45,P,Queens,11106,Queens,11421,8.920000076293945
408,10389,S,Primary,Completed,2022-04-01,11:30,11:30,GVC,11:54,11:50,12:14,P,New York,10024,New York,10026,2.1600000858306885
412,24680,S,Primary,Completed,2022-04-01,17:00,17:00,MVT,17:21,17:18,17:46,P,Bronx,10454,Bronx,10456,1.7799999713897705
419,544,S,Primary,Completed,2022-04-01,06:30,06:30,GVC,06:35,06:34,06:43,P,Bronx,10463,Bronx,10471,1.5099999904632568
426,12773,S,Primary,Completed,2022-04-01,09:00,09:00,MAG,09:39,09:24,09:58,P,Kings,11223,Kings,11203,6.050000190734863
433,26653,CX,E-Hail,Early Cancel,2022-04-01,08:00,06:34,,00:00,00:00,00:00,A,Richmond,10314,New York,10019,0.0
437,23505,S,E-Hail,Authorized,2022-04-01,13:30,13:30,ISA,13:37,13:26,13:43,P,Richmond,10314,Richmond,10303,1.9700000286102295
444,430,S,Primary,Completed,2022-04-01,09:08,09:08,ITA,09:15,09:03,10:08,P,Richmond,10308,Richmond,10302,5.849999904632568
451,1364,CX_L,E-Hail,Late Cancel,2022-04-01,08:00,06:25,,00:00,00:00,00:00,A,Kings,11226,New York,10038,0.0
462,3391,S,Primary,Completed,2022-04-01,08:25,08:25,ITA,08:16,08:16,08:34,P,Richmond,10309,Richmond,10314,6.21999979019165
469,2697,CX,Primary,Early Cancel,2022-04-01,16:00,16:00,MVP,00:00,00:00,00:00,P,Richmond,10302,Richmond,10314,0.0
476,2379,S,Primary,Completed,2022-04-01,10:00,09:15,MVP,09:11,08:57,09:31,A,Richmond,10301,Richmond,10302,3.569999933242798
487,5689,S,Primary,Completed,2022-04-01,07:15,06:00,MVT,06:03,05:59,06:33,A,Kings,11225,New York,10038,5.53000020980835
494,5242,S,Primary,Completed,2022-04-01,08:30,08:30,MVT,08:17,08:17,08:48,P,Kings,11238,Kings,11215,2.180000066757202
501,4547,S,Primary,Completed,2022-04-01,07:15,05:43,MAG,05:42,05:42,06:55,A,Queens,11413,New York,10003,15.640000343322754
512,9332,S,Primary,Completed,2022-04-01,12:00,12:00,MVT,12:32,12:32,13:00,P,Kings,11230,Kings,11214,3.2799999713897705
519,4995,CX,E-Hail,Early Cancel,2022-04-01,17:45,16:19,,00:00,00:00,00:00,A,New York,10016,Kings,11236,0.0
526,10350,CX,E-Hail,Early Cancel,2022-04-01,08:00,08:00,,00:00,00:00,00:00,P,New York,10029,Queens,11435,0.0
537,13345,S,Primary,Completed,2022-04-01,23:10,23:10,MVT,23:13,23:12,23:59,P,Queens,11378,Kings,11234,7.960000038146973
544,6203,S,E-Hail,Authorized,2022-04-01,23:30,23:30,LEP,00:00,00:00,00:00,P,Kings,11219,Kings,11233,5.760000228881836
551,205,CX,E-Hail,Early Cancel,2022-04-01,16:19,16:19,,00:00,00:00,00:00,P,Kings,11236,Kings,11212,0.0
562,16171,S,Broker,Authorized,2022-04-01,08:45,07:54,VBH,08:21,08:17,08:39,A,Queens,11429,Queens,11366,4.119999885559082
569,10688,NSCNS,Primary,Customer no-show,2022-04-01,14:00,14:00,MVP,14:06,13:59,14:06,P,Richmond,10302,Richmond,10301,2.130000114440918
576,15988,S,Primary,Completed,2022-04-01,16:30,16:30,GVC,17:20,00:00,17:39,P,Bronx,10467,Bronx,10469,1.6399999856948853
587,17706,S,Primary,Completed,2022-04-01,08:10,06:31,PTC,06:28,06:21,07:27,A,Queens,11375,Bronx,10467,14.289999961853027
594,5821,CX,E-Hail,Early Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,Bronx,10458,Queens,11375,0.0
601,21483,S,Primary,Completed,2022-04-01,08:30,08:30,MVP,08:31,08:31,09:04,P,Kings,11220,Kings,11217,5.230000019073486
334,18937,S,Primary,Completed,2022-04-01,14:15,13:21,MVT,13:12,13:07,13:36,A,Kings,11236,Kings,11234,3.75
336,18484,CX_L,E-Hail,Late Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,Kings,11201,Kings,11238,0.0
343,19228,CX_L,E-Hail,Late Cancel,2022-04-01,17:35,17:35,,00:00,00:00,00:00,P,New York,10017,Bronx,10475,0.0
345,19323,CX,E-Hail,Early Cancel,2022-04-01,13:30,13:30,,00:00,00:00,00:00,P,Kings,11217,Kings,11237,0.0
368,18880,S,Primary,Completed,2022-04-01,09:00,09:00,MAG,08:55,08:47,09:19,P,Kings,11214,Kings,11230,2.4000000953674316
370,20470,CX,E-Hail,Early Cancel,2022-04-01,05:30,05:30,,00:00,00:00,00:00,P,Bronx,10468,Queens,11418,0.0
375,21226,S,Broker,Authorized,2022-04-01,13:30,13:30,VBH,13:53,13:50,14:09,P,Queens,11366,Queens,11433,2.809999942779541
377,21364,CX,E-Hail,Early Cancel,2022-04-01,07:15,07:15,,00:00,00:00,00:00,P,Kings,11209,New York,10038,0.0
400,26110,S,Primary,Completed,2022-04-01,09:00,07:42,GVC,07:30,07:30,08:14,A,Queens,11421,Queens,11106,8.920000076293945
402,1364,CX,E-Hail,Early Cancel,2022-04-01,16:15,16:15,,00:00,00:00,00:00,P,New York,10038,Kings,11226,0.0
409,19094,S,Primary,Completed,2022-04-01,08:45,08:45,MAG,09:22,09:15,09:59,P,Kings,11219,Kings,11230,2.0299999713897705
411,24680,S,Primary,Completed,2022-04-01,08:30,08:30,GVC,08:39,08:35,08:59,P,Bronx,10456,Bronx,10454,1.7799999713897705
434,27439,S,Primary,Completed,2022-04-01,07:25,05:53,MAG,05:53,05:50,06:47,A,Richmond,10312,New York,10004,21.5
436,27124,CX,E-Hail,Early Cancel,2022-04-01,08:30,08:30,,00:00,00:00,00:00,P,Queens,11694,Kings,11220,0.0
443,109,S,Primary,Completed,2022-04-01,16:15,16:15,MVT,16:45,16:38,17:13,P,Kings,11215,Kings,11220-0000,2.990000009536743
445,430,S,Primary,Completed,2022-04-01,15:30,15:30,MVP,15:50,15:43,16:29,P,Richmond,10302,Richmond,10308,5.849999904632568
468,2697,CX_L,Primary,Late Cancel,2022-04-01,07:11,07:11,MVP,00:00,00:00,00:00,P,Richmond,10314,Richmond,10302,0.0
470,4637,CX,E-Hail,Early Cancel,2022-04-01,06:15,06:15,,00:00,00:00,00:00,P,Bronx,10475,Kings,11201,0.0
475,1645,CX,E-Hail,Early Cancel,2022-04-01,17:01,17:01,,00:00,00:00,00:00,P,Kings,11217,Kings,11218,0.0
477,2379,S,Primary,Completed,2022-04-01,14:30,14:30,MVP,14:38,14:33,15:00,P,Richmond,10302,Richmond,10301,3.569999933242798
500,6233,S,Primary,Completed,2022-04-01,23:30,23:30,MVT,24:01,23:55,24:50,P,New York,10034,New York,10037,4.489999771118164
502,7955,S,Primary,Completed,2022-04-01,06:52,06:52,GVC,06:56,06:35,07:36,P,Bronx,10453,New York,10003,11.569999694824219
509,4547,S,Primary,Completed,2022-04-01,17:30,15:49,MAG,15:55,00:00,18:00,A,New York,10003,Queens,11413,15.640000343322754
511,9332,S,Primary,Completed,2022-04-01,08:00,08:00,MVT,08:10,08:08,09:04,P,Kings,11214,Kings,11230,3.2799999713897705
534,11110,S,Primary,Completed,2022-04-01,07:15,07:15,MVP,07:21,07:18,08:09,P,Richmond,10304,New York,10003,17.549999237060547
536,13345,S,Broker,Authorized,2022-04-01,13:30,12:21,VBG,00:00,12:33,13:22,A,Kings,11234,Queens,11378,7.960000038146973
543,6203,S,Broker,Authorized,2022-04-01,14:30,13:36,VBH,13:34,12:31,14:20,A,Kings,11233,Kings,11219,5.760000228881836
545,5699,CX,E-Hail,Early Cancel,2022-04-01,05:00,03:46,,00:00,00:00,00:00,A,Kings,11216,Queens,11430,0.0
568,10688,NSCNS,Primary,Customer no-show,2022-04-01,08:15,08:15,MVP,08:24,08:15,08:24,P,Richmond,10301,Richmond,10302,0.0
570,16120,S,Primary,Completed,2022-04-01,07:00,05:34,MVT,05:33,05:26,06:12,A,Queens,11363,Queens,11101,11.579999923706055
575,15988,S,Primary,Completed,2022-04-01,07:30,06:42,GVC,06:46,06:27,07:04,A,Bronx,10469,Bronx,10467,1.6399999856948853
577,16071,NSCNS,Primary,Customer no-show,2022-04-01,07:30,07:30,PTC,07:41,00:00,07:41,P,Queens,11354,Queens,11357,0.0
579,8805,S,Primary,Completed,2022-04-01,08:00,08:00,MAG,08:26,08:24,09:13,P,Richmond,10301,Richmond,10302,3.5899999141693115
602,21483,S,Primary,Completed,2022-04-01,16:00,16:00,MVT,16:22,16:22,16:44,P,Kings,11217,Kings,11220,5.230000019073486
604,20270,CX,E-Hail,Early Cancel,2022-04-01,17:30,17:30,,00:00,00:00,00:00,P,New York,10034,Kings,11203,0.0
609,29396,CX,E-Hail,Early Cancel,2022-04-01,09:30,09:30,,00:00,00:00,00:00,P,Queens,11364,Queens,11362,0.0
611,14390,S,Primary,Completed,2022-04-01,07:30,07:30,GVC,07:30,07:28,07:48,P,Queens,11435,Queens,11415,2.2200000286102295
616,16387,S,Primary,Completed,2022-04-01,05:00,05:00,MAG,05:07,05:04,05:53,P,Kings,11207,Kings,11215,4.96999979019165
631,30633,S,Broker,Authorized,2022-04-01,07:30,07:30,VBG,07:41,07:35,07:45,P,Bronx,10452,Bronx,10452,0.9599999785423279
633,9714,CX,E-Hail,Early Cancel,2022-04-01,09:20,09:20,,00:00,00:00,00:00,P,Kings,11216,Kings,11203,0.0
648,25313,CX,E-Hail,Early Cancel,2022-04-01,15:10,15:10,,00:00,00:00,00:00,P,New York,10012,New York,10001,0.0
650,28048,S,Primary,Completed,2022-04-01,18:35,18:35,GVC,19:19,19:12,19:47,P,Queens,11372,Queens,11375,3.7699999809265137
663,600,S,Broker,Authorized,2022-04-01,06:30,06:30,VBH,07:07,07:06,07:25,P,Kings,11207,Kings,11203,3.859999895095825
665,32059,S,Broker,Authorized,2022-04-01,09:00,09:00,VBG,00:00,08:57,09:04,P,Kings,11220,Kings,11220,0.6000000238418579
680,6641,S,Primary,Completed,2022-04-01,09:00,08:11,MVT,08:10,07:48,08:37,A,Kings,11213,Kings,11217,2.9100000858306885
682,13935,S,E-Hail,Authorized,2022-04-01,07:45,07:45,ISA,07:29,07:27,08:12,P,Richmond,10308,Kings,11209,10.510000228881836
697,32394,S,Broker,Authorized,2022-04-01,08:00,08:00,VBG,08:22,08:20,08:45,P,Kings,11210,Kings,11216,3.119999885559082
699,10205,S,Broker,Authorized,2022-04-01,18:30,18:30,VBG,18:28,18:26,19:16,P,New York,10021,Queens,11435,13.850000381469727
714,26049,S,Broker,Authorized,2022-04-01,14:00,14:00,VBH,14:17,14:14,14:33,P,Queens,11365,Queens,11357,3.4700000286102295
716,4036,CX,E-Hail,Early Cancel,2022-04-01,13:30,13:30,,00:00,00:00,00:00,P,Kings,11201,Queens,11697,0.0
731,32779,S,E-Hail,Authorized,2022-04-01,09:30,09:30,STA,09:34,09:30,09:43,P,Bronx,10469,Bronx,10461,1.8600000143051147
733,30068,S,Broker,Authorized,2022-04-01,07:50,07:02,VBG,00:00,07:07,07:22,A,New York,10002,New York,10009,0.949999988079071
748,7750,S,Broker,Authorized,2022-04-01,15:05,15:05,VBG,15:07,15:07,16:34,P,New York,10021,Kings,11234,11.140000343322754
750,32016,S,Primary,Completed,2022-04-01,05:30,05:30,GVC,05:39,05:34,05:50,P,Bronx,10472,Bronx,10462,1.6799999475479126
765,20998,S,Broker,Authorized,2022-04-01,04:30,04:30,VBG,04:47,04:46,05:01,P,Bronx,10473,New York,10029,6.489999771118164
767,28180,S,Primary,Completed,2022-04-01,07:30,07:30,GVC,07:29,07:28,07:43,P,Queens,11423,Queens,11432,2.25
780,27961,CX,Primary,Early Cancel,2022-04-01,07:30,07:30,ITA,00:00,00:00,00:00,P,Queens,11414,Queens,11361,0.0
782,20757,CX,E-Hail,Early Cancel,2022-04-01,16:30,16:30,,00:00,00:00,00:00,P,New York,10010,New York,10001,0.0
797,34814,CX,E-Hail,Early Cancel,2022-04-01,17:00,17:00,,00:00,00:00,00:00,P,Bronx,10458,Bronx,10473,0.0
799,29244,S,Primary,Completed,2022-04-01,09:00,09:00,ITA,09:03,08:55,09:51,P,Nassau,11559,Bronx,10461,21.6299991607666
814,28844,S,E-Hail,Authorized,2022-04-01,06:05,05:23,ARA,05:31,05:31,05:48,A,Queens,11434,Queens,11434,2.2899999618530273
816,25778,S,Broker,Authorized,2022-04-01,05:30,05:30,VBH,05:34,05:23,06:29,P,Kings,11236,New York,10005,11.399999618530273
831,34380,S,E-Hail,Authorized,2022-04-01,14:05,14:05,STA,14:27,14:18,14:46,P,Kings,11203,Kings,11226,2.140000104904175
833,35474,S,Broker,Authorized,2022-04-01,08:00,06:25,VBG,06:26,06:24,07:48,A,Queens,11423,Kings,11215,14.15999984741211
848,33953,S,Primary,Completed,2022-04-01,16:10,14:39,PTC,14:59,14:58,16:40,A,Kings,11201,Queens,11422,15.15999984741211
850,27377,S,Broker,Authorized,2022-04-01,06:30,06:30,VBG,06:30,06:24,07:03,P,Queens,11369,New York,10016,7.010000228881836
865,9035,CX,E-Hail,Early Cancel,2022-04-01,24:15,24:15,,00:00,00:00,00:00,P,Queens,11101,Queens,11434,0.0
867,27760,S,Broker,Authorized,2022-04-01,08:30,08:30,VBH,00:00,08:30,00:00,P,Queens,11356,Queens,11366,5.820000171661377
880,32071,S,Broker,Authorized,2022-04-01,09:30,09:30,VBG,09:45,09:44,10:00,P,Kings,11230,Kings,11238,3.450000047683716
882,36534,S,Broker,Authorized,2022-04-01,14:00,14:00,VBH,14:37,14:35,14:56,P,Queens,11366,Queens,11364,4.920000076293945
884,20414,S,Primary,Completed,2022-04-01,06:00,06:00,GVC,06:03,05:49,06:11,P,Bronx,10462,Bronx,10461,1.1699999570846558
897,27640,S,E-Hail,Authorized,2022-04-01,12:00,12:00,VBT,00:00,00:00,00:00,P,Kings,11230,Kings,11249,6.110000133514404
899,21794,CX,E-Hail,Early Cancel,2022-04-01,16:15,16:15,,00:00,00:00,00:00,P,Richmond,10305,Richmond,10303,0.0
914,40392,S,E-Hail,Authorized,2022-04-01,17:00,17:00,LEP,00:00,00:00,00:00,P,Bronx,10451,Kings,11225,14.029999732971191
916,20069,S,Primary,Completed,2022-04-01,15:00,15:00,ITA,15:07,15:05,15:33,P,Kings,11236,Kings,11221,3.559999942779541
612,14390,S,Primary,Completed,2022-04-01,12:15,12:15,PTC,12:20,12:20,12:40,P,Queens,11415,Queens,11435,2.2200000286102295
619,21341,CX,E-Hail,Early Cancel,2022-04-01,17:20,15:50,,00:00,00:00,00:00,A,Kings,11201,Nassau,11003,0.0
626,30350,CX,E-Hail,Early Cancel,2022-04-01,17:30,17:30,,00:00,00:00,00:00,P,New York,10027,Kings,11212,0.0
637,31020,S,Primary,Completed,2022-04-01,10:15,10:15,GVC,10:26,10:20,11:21,P,Kings,11212,New York,10035,12.0
644,26463,CX_L,E-Hail,Late Cancel,2022-04-01,07:15,07:15,,00:00,00:00,00:00,P,Kings,11228,Kings,11223,0.0
651,30071,CX,E-Hail,Early Cancel,2022-04-01,13:00,12:14,,00:00,00:00,00:00,A,Bronx,10455,Bronx,10473,0.0
662,31166,S,Primary,Completed,2022-04-01,17:00,17:00,MAG,16:57,16:55,18:32,P,Bronx,10457,Queens,11379,14.109999656677246
669,16081,CX,E-Hail,Early Cancel,2022-04-01,05:23,05:23,,00:00,00:00,00:00,P,Bronx,10475,Bronx,10457,0.0
676,32435,S,Broker,Authorized,2022-04-01,14:45,14:45,VBH,14:56,14:52,15:08,P,Kings,11208,Queens,11414,1.2699999809265137
687,2890,CX,E-Hail,Early Cancel,2022-04-01,05:45,05:45,,00:00,00:00,00:00,P,Queens,11422,Queens,11418,0.0
694,32821,S,Broker,Authorized,2022-04-01,17:30,17:30,VBG,00:00,00:00,18:02,P,Queens,11106,Queens,11103,0.49000000953674316
701,777,NSNNS,Primary,No-fault no-show,2022-04-01,08:15,08:15,MAG,08:55,08:48,08:55,P,Richmond,10310,Richmond,10302,0.0
712,23218,S,Broker,Authorized,2022-04-01,14:45,14:45,VBG,15:30,15:24,15:39,P,New York,10035,New York,10029,0.9800000190734863
719,22507,S,Broker,Authorized,2022-04-01,08:00,08:00,VBG,08:16,08:13,08:28,P,Queens,11367,Queens,11365,2.1700000762939453
726,30233,S,E-Hail,Authorized,2022-04-01,13:53,13:53,LIS,00:00,00:00,00:00,P,Kings,11201,Bronx,10468,18.440000534057617
737,31526,S,Broker,Authorized,2022-04-01,16:30,16:30,VBG,17:05,17:05,17:43,P,Queens,11101,Queens,11375,5.389999866485596
744,32662,S,Broker,Authorized,2022-04-01,14:00,14:00,VBH,14:38,14:22,17:10,P,Queens,11379,New York,10031,11.420000076293945
751,32016,CX_L,Primary,Late Cancel,2022-04-01,14:00,14:00,GVC,00:00,00:00,00:00,P,Bronx,10462,Bronx,10472,0.0
762,16476,CX_L,Primary,Late Cancel,2022-04-01,20:00,20:00,PTC,00:00,00:00,00:00,P,Bronx,10462,Bronx,10456,0.0
769,22832,S,Primary,Completed,2022-04-01,08:00,07:18,MVP,07:18,07:11,07:37,A,Queens,11432,Queens,11415,1.850000023841858
776,27226,S,Broker,Authorized,2022-04-01,06:30,05:04,VBG,05:07,05:06,05:51,A,Kings,11239,New York,10010,11.270000457763672
787,16561,CX,E-Hail,Early Cancel,2022-04-01,04:00,04:00,,00:00,00:00,00:00,P,Queens,11411,New York,10003,0.0
794,31901,CX,E-Hail,Early Cancel,2022-04-01,09:00,09:00,,00:00,00:00,00:00,P,Queens,11367,Queens,11433,0.0
801,2259,CX,E-Hail,Early Cancel,2022-04-01,17:10,17:10,,00:00,00:00,00:00,P,New York,10009,Kings,11236,0.0
812,35004,S,Broker,Authorized,2022-04-01,16:10,16:10,VBG,16:59,16:57,17:49,P,New York,10013,Queens,11377,8.510000228881836
819,33410,S,Primary,Completed,2022-04-01,14:30,14:30,GVC,15:32,15:24,16:23,P,Bronx,10455,Bronx,10457,3.380000114440918
826,12133,S,Primary,Completed,2022-04-01,20:00,20:00,MVP,20:05,19:55,20:41,P,Kings,11205,Richmond,10302,17.299999237060547
837,26124,CX,E-Hail,Early Cancel,2022-04-01,05:30,05:30,,00:00,00:00,00:00,P,Queens,11434,Bronx,10468,0.0
844,33310,CX,E-Hail,Early Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,Kings,11201,Kings,11218,0.0
851,35921,S,E-Hail,Authorized,2022-04-01,08:00,08:00,STA,08:01,08:00,08:14,P,Kings,11214,Kings,11219,2.200000047683716
862,6726,CX,E-Hail,Early Cancel,2022-04-01,08:20,08:20,,00:00,00:00,00:00,P,Richmond,10309,Kings,11219,0.0
869,34577,S,Broker,Authorized,2022-04-01,08:00,07:13,VBG,07:14,07:01,07:38,A,Bronx,10458,Bronx,10457,1.7899999618530273
876,4637,CX,E-Hail,Early Cancel,2022-04-01,16:10,16:10,,00:00,00:00,00:00,P,Kings,11201,Bronx,10475,0.0
887,22522,S,E-Hail,Authorized,2022-04-01,18:30,18:30,ICP,19:10,19:10,19:34,P,Queens,11429,Queens,11364,3.1700000762939453
894,17440,CX_L,E-Hail,Late Cancel,2022-04-01,15:00,15:00,,00:00,00:00,00:00,P,Kings,11234,Kings,11234,0.0
901,21582,S,Primary,Completed,2022-04-01,05:30,04:36,MVT,04:44,04:35,05:01,A,Kings,11236,Kings,11225,3.619999885559082
905,37354,CX,E-Hail,Early Cancel,2022-04-01,13:30,13:30,,00:00,00:00,00:00,P,Kings,11235,Kings,11235,0.0
912,18629,CX,E-Hail,Early Cancel,2022-04-01,05:00,04:22,,00:00,00:00,00:00,A,Richmond,10304,Richmond,10305,0.0
634,30525,S,Primary,Completed,2022-04-01,06:30,04:52,PTC,05:03,05:03,05:40,A,Queens,11423,New York,10004,14.4399995803833
636,31020,S,Primary,Completed,2022-04-01,06:00,04:31,MVT,04:24,04:21,05:26,A,New York,10035,Kings,11212,12.0
643,25645,S,Broker,Authorized,2022-04-01,05:20,04:30,VBG,04:46,04:45,05:08,A,Queens,11691,Queens,11413,5.739999771118164
645,26463,CX,E-Hail,Early Cancel,2022-04-01,12:45,12:45,,00:00,00:00,00:00,P,Kings,11223,Kings,11228,0.0
668,29685,CX,E-Hail,Early Cancel,2022-04-01,14:30,14:30,,00:00,00:00,00:00,P,Kings,11216,Kings,11201,0.0
670,16081,CX,E-Hail,Early Cancel,2022-04-01,10:30,10:30,,00:00,00:00,00:00,P,Bronx,10457,Bronx,10475,0.0
677,7750,S,Broker,Authorized,2022-04-01,04:45,04:45,VBG,04:49,04:47,05:44,P,Kings,11234,New York,10065,11.100000381469727
679,14311,S,Primary,Completed,2022-04-01,16:45,14:53,MVP,14:54,14:44,16:30,A,New York,10035,Richmond,10310,26.110000610351562
